TimeVN,HaGiang,CaMau
2014-03-25 4:00,18,26.10000038
2014-03-25 7:00,18,26.5
2014-03-25 10:00,18.70000076,29.60000038
2014-03-25 13:00,20.10000038,31.5
2014-03-25 16:00,22.89999962,31
2014-03-25 19:00,22.10000038,27.89999962
2014-03-25 22:00,21.79999924,27
2014-03-26 1:00,20.20000076,26.79999924
2014-03-26 4:00,19.79999924,26.39999962
2014-03-26 7:00,19.79999924,26.79999924
2014-03-26 10:00,22.10000038,29.60000038
2014-03-26 13:00,23.70000076,31.10000038
2014-03-26 16:00,23.89999962,30.79999924
2014-03-26 19:00,23.10000038,28
2014-03-26 22:00,22.60000038,27.10000038
2014-03-27 1:00,21.89999962,27.29999924
2014-03-27 4:00,21.10000038,26.89999962
2014-03-27 7:00,20.70000076,26.79999924
2014-03-27 10:00,22.39999962,24.5
2014-03-27 13:00,24.89999962,32.29999924
2014-03-27 16:00,25,31.29999924
2014-03-27 19:00,23.60000038,28.20000076
2014-03-27 22:00,22.79999924,27.5
2014-03-28 1:00,22,27.29999924
2014-03-28 4:00,21.60000038,26.79999924
2014-03-28 7:00,21.70000076,27.10000038
2014-03-28 10:00,23.5,31
2014-03-28 13:00,22.10000038,32.29999924
2014-03-28 16:00,28,31.79999924
2014-03-28 19:00,25.39999962,29
2014-03-28 22:00,24.29999924,11
2014-03-29 1:00,23.10000038,27.60000038
2014-03-29 4:00,22.5,27.20000076
2014-03-29 7:00,22.29999924,27.5
2014-03-29 10:00,24.39999962,31.29999924
2014-03-29 13:00,28.79999924,32.70000076
2014-03-29 16:00,30.39999962,32.70000076
2014-03-29 19:00,26.79999924,29.20000076
2014-03-29 22:00,26.60000038,28.20000076
2014-03-30 1:00,25.70000076,27.60000038
2014-03-30 4:00,25,27.10000038
2014-03-30 7:00,24.60000038,27.5
2014-03-30 10:00,26.10000038,31
2014-03-30 13:00,29,32.79999924
2014-03-30 16:00,29.89999962,24.5
2014-03-30 19:00,27.39999962,29
2014-03-30 22:00,26.70000076,28.20000076
2014-03-31 1:00,25,27.5
2014-03-31 4:00,24.29999924,26.79999924
2014-03-31 7:00,23.39999962,27
2014-03-31 10:00,27.5,31.39999962
2014-03-31 13:00,31.10000038,33.20000076
2014-03-31 16:00,31.79999924,31.20000076
2014-03-31 19:00,29.10000038,29.39999962
2014-03-31 22:00,28.10000038,28.20000076
2014-04-01 1:00,27,27.5
2014-04-01 4:00,26.5,27
2014-04-01 7:00,25.39999962,27.10000038
2014-04-01 10:00,26.60000038,32
2014-04-01 13:00,26.60000038,33.59999847
2014-04-01 16:00,24.89999962,32.20000076
2014-04-01 19:00,22.79999924,30
2014-04-01 22:00,23.20000076,28.60000038
2014-04-02 1:00,22.20000076,27.39999962
2014-04-02 4:00,21,26.39999962
2014-04-02 7:00,20.89999962,26.79999924
2014-04-02 10:00,22.39999962,31.60000038
2014-04-02 13:00,24,32.70000076
2014-04-02 16:00,25.79999924,32.79999924
2014-04-02 19:00,23.70000076,29.60000038
2014-04-02 22:00,21.79999924,28.5
2014-04-03 1:00,22.10000038,27.79999924
2014-04-03 4:00,21.60000038,27
2014-04-03 7:00,21.70000076,27.5
2014-04-03 10:00,26.20000076,31.79999924
2014-04-03 13:00,30.39999962,33.59999847
2014-04-03 16:00,30.10000038,32.70000076
2014-04-03 19:00,26.89999962,29.39999962
2014-04-03 22:00,25.29999924,28.60000038
2014-04-04 1:00,20.29999924,27.70000076
2014-04-04 4:00,20.10000038,27.70000076
2014-04-04 7:00,20.20000076,27.60000038
2014-04-04 10:00,22.10000038,31.70000076
2014-04-04 13:00,26.10000038,32.09999847
2014-04-04 16:00,25.89999962,28.10000038
2014-04-04 19:00,23.89999962,28.79999924
2014-04-04 22:00,23.29999924,28.20000076
2014-04-05 1:00,22.20000076,28.10000038
2014-04-05 4:00,21,10.30000019
2014-04-05 7:00,21.10000038,27.20000076
2014-04-05 10:00,23.5,30.5
2014-04-05 13:00,25.20000076,32.59999847
2014-04-05 16:00,25.29999924,31.79999924
2014-04-05 19:00,24.10000038,28.89999962
2014-04-05 22:00,19.5,28
2014-04-06 1:00,19,27.70000076
2014-04-06 4:00,18.70000076,26.79999924
2014-04-06 7:00,18.89999962,25.79999924
2014-04-06 10:00,25.10000038,30.39999962
2014-04-06 13:00,28.20000076,32
2014-04-06 16:00,28.79999924,30.79999924
2014-04-06 19:00,25.29999924,29.20000076
2014-04-06 22:00,24.10000038,28.29999924
2014-04-07 1:00,22.29999924,27.5
2014-04-07 4:00,19.79999924,26.79999924
2014-04-07 7:00,19.70000076,27
2014-04-07 10:00,24.20000076,31.39999962
2014-04-07 13:00,27.89999962,33.59999847
2014-04-07 16:00,27.60000038,28.70000076
2014-04-07 19:00,25.60000038,27.79999924
2014-04-07 22:00,24.5,27
2014-04-08 1:00,23.5,27
2014-04-08 4:00,22.20000076,26.20000076
2014-04-08 7:00,22.29999924,26.89999962
2014-04-08 10:00,22.79999924,31.70000076
2014-04-08 13:00,25.29999924,33
2014-04-08 16:00,25.60000038,27.29999924
2014-04-08 19:00,24.29999924,27.70000076
2014-04-08 22:00,23.5,
2014-04-09 1:00,22.60000038,26.60000038
2014-04-09 4:00,22.39999962,25.89999962
2014-04-09 7:00,22.70000076,27
2014-04-09 10:00,24.20000076,31.60000038
2014-04-09 13:00,27,33.59999847
2014-04-09 16:00,27.70000076,32.79999924
2014-04-09 19:00,26.29999924,28.29999924
2014-04-09 22:00,25.79999924,28
2014-04-10 1:00,24.60000038,28
2014-04-10 4:00,24.10000038,27.60000038
2014-04-10 7:00,24.10000038,27.79999924
2014-04-10 10:00,26.39999962,31.60000038
2014-04-10 13:00,28.5,33.59999847
2014-04-10 16:00,28.10000038,32.40000153
2014-04-10 19:00,26.10000038,27.79999924
2014-04-10 22:00,25.29999924,28.60000038
2014-04-11 1:00,25,27.5
2014-04-11 4:00,24.89999962,27
2014-04-11 7:00,24.79999924,27.39999962
2014-04-11 10:00,26.5,31
2014-04-11 13:00,26.60000038,33.59999847
2014-04-11 16:00,27.20000076,29.79999924
2014-04-11 19:00,25.60000038,27
2014-04-11 22:00,25.5,27.20000076
2014-04-12 1:00,25.10000038,27.20000076
2014-04-12 4:00,24.89999962,26.79999924
2014-04-12 7:00,24.70000076,27.60000038
2014-04-12 10:00,26.39999962,31.79999924
2014-04-12 13:00,29,31.60000038
2014-04-12 16:00,28,27.70000076
2014-04-12 19:00,26.70000076,28.20000076
2014-04-12 22:00,26.29999924,27.10000038
2014-04-13 1:00,25.79999924,26.39999962
2014-04-13 4:00,25,25.60000038
2014-04-13 7:00,25.10000038,27
2014-04-13 10:00,26.39999962,31.60000038
2014-04-13 13:00,29.39999962,31.89999962
2014-04-13 16:00,29,32.40000153
2014-04-13 19:00,27,28.10000038
2014-04-13 22:00,26.20000076,28.29999924
2014-04-14 1:00,25,27.79999924
2014-04-14 4:00,25,26.60000038
2014-04-14 7:00,24.79999924,27.20000076
2014-04-14 10:00,26.70000076,30.70000076
2014-04-14 13:00,30.29999924,33
2014-04-14 16:00,28.79999924,32.70000076
2014-04-14 19:00,27.39999962,28.20000076
2014-04-14 22:00,26.79999924,28
2014-04-15 1:00,26.20000076,27.20000076
2014-04-15 4:00,25.70000076,26.5
2014-04-15 7:00,25.20000076,27.29999924
2014-04-15 10:00,25.10000038,32
2014-04-15 13:00,26.89999962,30.20000076
2014-04-15 16:00,25.79999924,31.79999924
2014-04-15 19:00,25,28.89999962
2014-04-15 22:00,24.39999962,28.29999924
2014-04-16 1:00,24.39999962,27.79999924
2014-04-16 4:00,24.39999962,26.60000038
2014-04-16 7:00,24.70000076,27.60000038
2014-04-16 10:00,26.79999924,31.39999962
2014-04-16 13:00,28.70000076,34
2014-04-16 16:00,28,32.20000076
2014-04-16 19:00,27.29999924,29.89999962
2014-04-16 22:00,26.89999962,28.79999924
2014-04-17 1:00,26.29999924,27.79999924
2014-04-17 4:00,25.79999924,27.20000076
2014-04-17 7:00,25.5,28
2014-04-17 10:00,28.79999924,32.20000076
2014-04-17 13:00,30,33.79999924
2014-04-17 16:00,30.29999924,29.89999962
2014-04-17 19:00,28.29999924,28.5
2014-04-17 22:00,27.79999924,10.10000038
2014-04-18 1:00,26.89999962,26.79999924
2014-04-18 4:00,26.20000076,26.5
2014-04-18 7:00,25.89999962,27.29999924
2014-04-18 10:00,27.79999924,31.79999924
2014-04-18 13:00,29.20000076,33.5
2014-04-18 16:00,29.39999962,33.09999847
2014-04-18 19:00,27.89999962,30
2014-04-18 22:00,27.20000076,28.20000076
2014-04-19 1:00,26.70000076,26.5
2014-04-19 4:00,26.29999924,25.5
2014-04-19 7:00,26,27.20000076
2014-04-19 10:00,27.20000076,31.79999924
2014-04-19 13:00,28.60000038,33.59999847
2014-04-19 16:00,29.60000038,33.70000076
2014-04-19 19:00,28.10000038,30.39999962
2014-04-19 22:00,27.29999924,28.60000038
2014-04-20 1:00,26.5,27.20000076
2014-04-20 4:00,25.70000076,26.79999924
2014-04-20 7:00,25.60000038,27.89999962
2014-04-20 10:00,26.10000038,32.59999847
2014-04-20 13:00,27.20000076,34.20000076
2014-04-20 16:00,26.89999962,32.70000076
2014-04-20 19:00,25.60000038,30.20000076
2014-04-20 22:00,24.60000038,29
2014-04-21 1:00,24.5,28.10000038
2014-04-21 4:00,24.60000038,27.20000076
2014-04-21 7:00,24.89999962,28
2014-04-21 10:00,25.79999924,32.79999924
2014-04-21 13:00,27.20000076,34.5
2014-04-21 16:00,27.79999924,33
2014-04-21 19:00,26.70000076,29
2014-04-21 22:00,26.29999924,28.89999962
2014-04-22 1:00,25.89999962,28.60000038
2014-04-22 4:00,25.39999962,28
2014-04-22 7:00,25.29999924,28.60000038
2014-04-22 10:00,27.70000076,32.40000153
2014-04-22 13:00,27.79999924,34.40000153
2014-04-22 16:00,26.89999962,32.29999924
2014-04-22 19:00,26.10000038,29.89999962
2014-04-22 22:00,25.89999962,28.79999924
2014-04-23 1:00,25.29999924,27.70000076
2014-04-23 4:00,24.89999962,27.10000038
2014-04-23 7:00,25,27.70000076
2014-04-23 10:00,26,32.79999924
2014-04-23 13:00,28.10000038,35
2014-04-23 16:00,26.79999924,33.79999924
2014-04-23 19:00,26.29999924,30.89999962
2014-04-23 22:00,26.10000038,29.70000076
2014-04-24 1:00,25.79999924,28.79999924
2014-04-24 4:00,25.29999924,28
2014-04-24 7:00,25.39999962,28.79999924
2014-04-24 10:00,28.20000076,31.60000038
2014-04-24 13:00,31.20000076,31.79999924
2014-04-24 16:00,31.60000038,34.09999847
2014-04-24 19:00,29.39999962,30.79999924
2014-04-24 22:00,28.5,29.39999962
2014-04-25 1:00,27.70000076,28.5
2014-04-25 4:00,26.60000038,27.5
2014-04-25 7:00,26.89999962,28.79999924
2014-04-25 10:00,27.70000076,32.79999924
2014-04-25 13:00,28.5,34.40000153
2014-04-25 16:00,29.39999962,33.70000076
2014-04-25 19:00,28.79999924,31.20000076
2014-04-25 22:00,28.5,29.5
2014-04-26 1:00,27.79999924,28
2014-04-26 4:00,26.60000038,27.70000076
2014-04-26 7:00,26.5,28.20000076
2014-04-26 10:00,29.5,32.79999924
2014-04-26 13:00,32.09999847,34.5
2014-04-26 16:00,31.5,34
2014-04-26 19:00,29.60000038,31.5
2014-04-26 22:00,28.60000038,29.60000038
2014-04-27 1:00,25,28.60000038
2014-04-27 4:00,23,27.5
2014-04-27 7:00,22.79999924,28.5
2014-04-27 10:00,24.5,32.70000076
2014-04-27 13:00,28.20000076,34.40000153
2014-04-27 16:00,27.10000038,34.20000076
2014-04-27 19:00,24.89999962,31
2014-04-27 22:00,23.70000076,29.60000038
2014-04-28 1:00,23.39999962,28.79999924
2014-04-28 4:00,22.89999962,27.60000038
2014-04-28 7:00,22.70000076,28.79999924
2014-04-28 10:00,22.60000038,32.40000153
2014-04-28 13:00,24,34.90000153
2014-04-28 16:00,23.89999962,29.20000076
2014-04-28 19:00,23.29999924,28.79999924
2014-04-28 22:00,23,28.39999962
2014-04-29 1:00,22.10000038,28.60000038
2014-04-29 4:00,21.89999962,27.5
2014-04-29 7:00,22,27.60000038
2014-04-29 10:00,23.20000076,31.29999924
2014-04-29 13:00,24.60000038,33.90000153
2014-04-29 16:00,24.39999962,30.79999924
2014-04-29 19:00,22.60000038,27.60000038
2014-04-29 22:00,22.5,27.5
2014-04-30 1:00,21,27.10000038
2014-04-30 4:00,20.39999962,26.89999962
2014-04-30 7:00,21.10000038,28.20000076
2014-04-30 10:00,24.29999924,32
2014-04-30 13:00,26.60000038,32.70000076
2014-04-30 16:00,27.39999962,26.5
2014-04-30 19:00,23.79999924,27.70000076
2014-04-30 22:00,23.5,27.60000038
2014-05-01 1:00,22.5,26.89999962
2014-05-01 4:00,22.10000038,26.79999924
2014-05-01 7:00,22.20000076,27.60000038
2014-05-01 10:00,26.20000076,32.5
2014-05-01 13:00,30.20000076,31.20000076
2014-05-01 16:00,30.79999924,26.70000076
2014-05-01 19:00,27.5,27.20000076
2014-05-01 22:00,25.60000038,26.89999962
2014-05-02 1:00,23.29999924,26.5
2014-05-02 4:00,22.79999924,26.20000076
2014-05-02 7:00,23.10000038,28
2014-05-02 10:00,27.79999924,25.10000038
2014-05-02 13:00,31.70000076,29
2014-05-02 16:00,31.70000076,29.89999962
2014-05-02 19:00,28.5,28.79999924
2014-05-02 22:00,27.10000038,28
2014-05-03 1:00,24.89999962,27.20000076
2014-05-03 4:00,22.5,26.60000038
2014-05-03 7:00,21.89999962,28.10000038
2014-05-03 10:00,23.79999924,31.89999962
2014-05-03 13:00,27.20000076,30.39999962
2014-05-03 16:00,27.79999924,32
2014-05-03 19:00,25.79999924,24.60000038
2014-05-03 22:00,24.5,28.60000038
2014-05-04 1:00,24.70000076,28.20000076
2014-05-04 4:00,24,27.70000076
2014-05-04 7:00,24.10000038,29
2014-05-04 10:00,25.5,32.20000076
2014-05-04 13:00,29.89999962,28.79999924
2014-05-04 16:00,30.79999924,30.39999962
2014-05-04 19:00,23,30
2014-05-04 22:00,20.60000038,28.79999924
2014-05-05 1:00,20,27.60000038
2014-05-05 4:00,20.39999962,27.39999962
2014-05-05 7:00,20.39999962,28.39999962
2014-05-05 10:00,21.39999962,
2014-05-05 13:00,24.29999924,33.90000153
2014-05-05 16:00,25.60000038,33.40000153
2014-05-05 19:00,23.79999924,30.79999924
2014-05-05 22:00,23.29999924,30.29999924
2014-05-06 1:00,22.60000038,29.70000076
2014-05-06 4:00,21.60000038,28.60000038
2014-05-06 7:00,21.29999924,29.70000076
2014-05-06 10:00,22.60000038,32
2014-05-06 13:00,23.5,34
2014-05-06 16:00,21.79999924,32.70000076
2014-05-06 19:00,20.89999962,30.79999924
2014-05-06 22:00,21.20000076,30
2014-05-07 1:00,20.89999962,29
2014-05-07 4:00,20.39999962,28.29999924
2014-05-07 7:00,20.70000076,29.60000038
2014-05-07 10:00,23.29999924,31.20000076
2014-05-07 13:00,25.29999924,30
2014-05-07 16:00,24.79999924,32.70000076
2014-05-07 19:00,23.39999962,30.70000076
2014-05-07 22:00,22.39999962,30
2014-05-08 1:00,21.60000038,29
2014-05-08 4:00,21.60000038,28.20000076
2014-05-08 7:00,21.70000076,28.79999924
2014-05-08 10:00,22.70000076,31.60000038
2014-05-08 13:00,26.39999962,31.10000038
2014-05-08 16:00,27.20000076,31.20000076
2014-05-08 19:00,25.89999962,29.89999962
2014-05-08 22:00,24.70000076,11.10000038
2014-05-09 1:00,23.60000038,27.60000038
2014-05-09 4:00,22.89999962,26.89999962
2014-05-09 7:00,23.20000076,27.89999962
2014-05-09 10:00,26.20000076,31.79999924
2014-05-09 13:00,29.89999962,33.79999924
2014-05-09 16:00,31.60000038,32.90000153
2014-05-09 19:00,28.89999962,30.5
2014-05-09 22:00,25.5,29.20000076
2014-05-10 1:00,24,28.39999962
2014-05-10 4:00,23.39999962,27.60000038
2014-05-10 7:00,23.70000076,29.60000038
2014-05-10 10:00,29.39999962,33.40000153
2014-05-10 13:00,34.29999924,34.09999847
2014-05-10 16:00,34.20000076,29.29999924
2014-05-10 19:00,31.60000038,30.10000038
2014-05-10 22:00,26.79999924,28.10000038
2014-05-11 1:00,24.70000076,28
2014-05-11 4:00,,
2014-05-11 7:00,23.89999962,28.70000076
2014-05-11 10:00,31.39999962,33.09999847
2014-05-11 13:00,36,
2014-05-11 16:00,34.09999847,34.79999924
2014-05-11 19:00,29.5,31.20000076
2014-05-11 22:00,27.5,30.29999924
2014-05-12 1:00,26.10000038,29.79999924
2014-05-12 4:00,25.5,29
2014-05-12 7:00,25.20000076,27.79999924
2014-05-12 10:00,27.79999924,30
2014-05-12 13:00,30.5,34.40000153
2014-05-12 16:00,30.60000038,26.70000076
2014-05-12 19:00,28.60000038,27
2014-05-12 22:00,28,26.79999924
2014-05-13 1:00,26.79999924,26.60000038
2014-05-13 4:00,26.20000076,26.39999962
2014-05-13 7:00,26.10000038,28
2014-05-13 10:00,28.10000038,32.90000153
2014-05-13 13:00,32.70000076,33.90000153
2014-05-13 16:00,33.90000153,32.09999847
2014-05-13 19:00,32.20000076,29.70000076
2014-05-13 22:00,30.39999962,28.79999924
2014-05-14 1:00,28.29999924,28
2014-05-14 4:00,27.70000076,27.20000076
2014-05-14 7:00,27.39999962,28.60000038
2014-05-14 10:00,31.70000076,33
2014-05-14 13:00,35.40000153,35.09999847
2014-05-14 16:00,36.79999924,32.79999924
2014-05-14 19:00,33.79999924,30.60000038
2014-05-14 22:00,,29.60000038
2014-05-15 1:00,27.39999962,28.10000038
2014-05-15 4:00,26.5,24.79999924
2014-05-15 7:00,26.70000076,26.70000076
2014-05-15 10:00,32.59999847,29.60000038
2014-05-15 13:00,35.79999924,34.09999847
2014-05-15 16:00,34.29999924,30.79999924
2014-05-15 19:00,32.79999924,29.79999924
2014-05-15 22:00,31.10000038,28.10000038
2014-05-16 1:00,29.10000038,27.5
2014-05-16 4:00,26.70000076,26.60000038
2014-05-16 7:00,23.70000076,28
2014-05-16 10:00,24.70000076,32.79999924
2014-05-16 13:00,27.89999962,29.70000076
2014-05-16 16:00,28.20000076,27.60000038
2014-05-16 19:00,27.20000076,27
2014-05-16 22:00,26.5,27
2014-05-17 1:00,26.20000076,26.70000076
2014-05-17 4:00,26.10000038,26.89999962
2014-05-17 7:00,26.29999924,27.39999962
2014-05-17 10:00,30.70000076,32.09999847
2014-05-17 13:00,33.79999924,31.39999962
2014-05-17 16:00,34.70000076,28.70000076
2014-05-17 19:00,32.40000153,28.60000038
2014-05-17 22:00,31,28.20000076
2014-05-18 1:00,28.60000038,27.39999962
2014-05-18 4:00,26.70000076,27
2014-05-18 7:00,26.70000076,28.89999962
2014-05-18 10:00,30.79999924,31.60000038
2014-05-18 13:00,34.29999924,32.5
2014-05-18 16:00,35.20000076,33.5
2014-05-18 19:00,32.70000076,28.5
2014-05-18 22:00,30.39999962,27.29999924
2014-05-19 1:00,26.5,27.29999924
2014-05-19 4:00,26.29999924,26.29999924
2014-05-19 7:00,25.79999924,27.70000076
2014-05-19 10:00,30.5,31
2014-05-19 13:00,33.09999847,33
2014-05-19 16:00,34.20000076,31.89999962
2014-05-19 19:00,31.79999924,28.29999924
2014-05-19 22:00,28.89999962,28.79999924
2014-05-20 1:00,28.10000038,28.20000076
2014-05-20 4:00,25.60000038,
2014-05-20 7:00,25.5,28.60000038
2014-05-20 10:00,28.10000038,32.40000153
2014-05-20 13:00,32.59999847,33.59999847
2014-05-20 16:00,33.40000153,28.79999924
2014-05-20 19:00,31.29999924,26.79999924
2014-05-20 22:00,30.10000038,26.79999924
2014-05-21 1:00,29.10000038,27
2014-05-21 4:00,27.5,26.60000038
2014-05-21 7:00,27.70000076,27.79999924
2014-05-21 10:00,28.89999962,32.29999924
2014-05-21 13:00,32.29999924,32
2014-05-21 16:00,34.09999847,27.5
2014-05-21 19:00,32.20000076,27.29999924
2014-05-21 22:00,30.10000038,27.29999924
2014-05-22 1:00,28,25.39999962
2014-05-22 4:00,27.20000076,25.20000076
2014-05-22 7:00,27.60000038,26.70000076
2014-05-22 10:00,31.29999924,31.79999924
2014-05-22 13:00,35.59999847,33.59999847
2014-05-22 16:00,37.5,26.5
2014-05-22 19:00,32.70000076,29.89999962
2014-05-22 22:00,31.20000076,28.79999924
2014-05-23 1:00,28.70000076,28.20000076
2014-05-23 4:00,27.79999924,28
2014-05-23 7:00,28.10000038,28.5
2014-05-23 10:00,33.59999847,28.89999962
2014-05-23 13:00,36.70000076,31
2014-05-23 16:00,37.20000076,31.39999962
2014-05-23 19:00,34.29999924,28.89999962
2014-05-23 22:00,32.70000076,26.5
2014-05-24 1:00,31,28
2014-05-24 4:00,28.39999962,27.39999962
2014-05-24 7:00,29.29999924,27.60000038
2014-05-24 10:00,32.29999924,32
2014-05-24 13:00,35.29999924,33.59999847
2014-05-24 16:00,35.59999847,32.59999847
2014-05-24 19:00,34.09999847,26.29999924
2014-05-24 22:00,32.20000076,27
2014-05-25 1:00,29.29999924,26.70000076
2014-05-25 4:00,27.39999962,25.60000038
2014-05-25 7:00,26.89999962,27.20000076
2014-05-25 10:00,31.79999924,31.39999962
2014-05-25 13:00,34.79999924,33.20000076
2014-05-25 16:00,35.59999847,32.59999847
2014-05-25 19:00,32.79999924,28.60000038
2014-05-25 22:00,31,28.20000076
2014-05-26 1:00,25.39999962,28.29999924
2014-05-26 4:00,25.20000076,27.20000076
2014-05-26 7:00,25.79999924,28
2014-05-26 10:00,28,26.29999924
2014-05-26 13:00,30,32
2014-05-26 16:00,32.59999847,29
2014-05-26 19:00,29.89999962,27.79999924
2014-05-26 22:00,28.89999962,27.5
2014-05-27 1:00,27,26.89999962
2014-05-27 4:00,26.39999962,26.89999962
2014-05-27 7:00,26.39999962,28.70000076
2014-05-27 10:00,28.29999924,32.20000076
2014-05-27 13:00,31.79999924,32.09999847
2014-05-27 16:00,32.29999924,28.5
2014-05-27 19:00,30.20000076,28.5
2014-05-27 22:00,24.89999962,28.20000076
2014-05-28 1:00,24.79999924,27.39999962
2014-05-28 4:00,24.79999924,27.20000076
2014-05-28 7:00,24.89999962,29
2014-05-28 10:00,24.89999962,31.89999962
2014-05-28 13:00,26.70000076,33.90000153
2014-05-28 16:00,28.29999924,33.40000153
2014-05-28 19:00,27.20000076,30.29999924
2014-05-28 22:00,26.20000076,29.39999962
2014-05-29 1:00,25.79999924,28.89999962
2014-05-29 4:00,25.60000038,28.10000038
2014-05-29 7:00,25.79999924,29.29999924
2014-05-29 10:00,28.20000076,31.89999962
2014-05-29 13:00,32.20000076,34
2014-05-29 16:00,32,34
2014-05-29 19:00,29.60000038,31
2014-05-29 22:00,28.89999962,30
2014-05-30 1:00,27.89999962,29.39999962
2014-05-30 4:00,27,28.60000038
2014-05-30 7:00,26.89999962,29.79999924
2014-05-30 10:00,28,32.20000076
2014-05-30 13:00,31,34.59999847
2014-05-30 16:00,32.79999924,32.40000153
2014-05-30 19:00,31,30.60000038
2014-05-30 22:00,28.5,29.29999924
2014-05-31 1:00,26.79999924,28.60000038
2014-05-31 4:00,,
2014-05-31 7:00,27.20000076,
2014-05-31 10:00,31.60000038,32.79999924
2014-05-31 13:00,33.40000153,25.29999924
2014-05-31 16:00,33.20000076,27
2014-05-31 19:00,31.5,28.10000038
2014-05-31 22:00,28.5,27.39999962
2014-06-01 1:00,27.60000038,27.29999924
2014-06-01 4:00,27.10000038,27.29999924
2014-06-01 7:00,27.79999924,28
2014-06-01 10:00,30.79999924,31.5
2014-06-01 13:00,34.20000076,30.79999924
2014-06-01 16:00,34.5,32.5
2014-06-01 19:00,31.5,30
2014-06-01 22:00,29.89999962,29
2014-06-02 1:00,28.29999924,28
2014-06-02 4:00,27.89999962,27.29999924
2014-06-02 7:00,28.70000076,28.29999924
2014-06-02 10:00,31.89999962,31.79999924
2014-06-02 13:00,34.40000153,30.5
2014-06-02 16:00,35.79999924,30.79999924
2014-06-02 19:00,32.90000153,28.10000038
2014-06-02 22:00,31.79999924,27.79999924
2014-06-03 1:00,30,27.29999924
2014-06-03 4:00,28.5,27.5
2014-06-03 7:00,27.20000076,28.20000076
2014-06-03 10:00,31.89999962,30.89999962
2014-06-03 13:00,35.09999847,28.20000076
2014-06-03 16:00,35.40000153,26
2014-06-03 19:00,33.59999847,26.5
2014-06-03 22:00,31,26.29999924
2014-06-04 1:00,27.5,25.39999962
2014-06-04 4:00,26.39999962,25.5
2014-06-04 7:00,26.5,26.60000038
2014-06-04 10:00,30.29999924,30.89999962
2014-06-04 13:00,33.29999924,30.79999924
2014-06-04 16:00,34.20000076,30
2014-06-04 19:00,31.89999962,28.10000038
2014-06-04 22:00,28.39999962,27.60000038
2014-06-05 1:00,25,27.20000076
2014-06-05 4:00,26,27.60000038
2014-06-05 7:00,25.10000038,26
2014-06-05 10:00,26.70000076,30
2014-06-05 13:00,27.79999924,26.60000038
2014-06-05 16:00,27.5,28.60000038
2014-06-05 19:00,26.89999962,25.79999924
2014-06-05 22:00,25.89999962,26.39999962
2014-06-06 1:00,25.29999924,26.89999962
2014-06-06 4:00,25.20000076,24.60000038
2014-06-06 7:00,25.39999962,25.5
2014-06-06 10:00,28.89999962,30.39999962
2014-06-06 13:00,32.59999847,29.29999924
2014-06-06 16:00,33.40000153,29.39999962
2014-06-06 19:00,30.60000038,28.60000038
2014-06-06 22:00,25.39999962,27.60000038
2014-06-07 1:00,25.20000076,27.10000038
2014-06-07 4:00,24.70000076,26.60000038
2014-06-07 7:00,24.79999924,28
2014-06-07 10:00,27.39999962,32.59999847
2014-06-07 13:00,29.89999962,32
2014-06-07 16:00,30.39999962,27.60000038
2014-06-07 19:00,27.60000038,29.20000076
2014-06-07 22:00,26.60000038,28.5
2014-06-08 1:00,26.10000038,27.29999924
2014-06-08 4:00,25.79999924,27.70000076
2014-06-08 7:00,26.20000076,28.10000038
2014-06-08 10:00,28.79999924,32
2014-06-08 13:00,31.60000038,34
2014-06-08 16:00,31.70000076,33.5
2014-06-08 19:00,29,30.39999962
2014-06-08 22:00,26.70000076,29.39999962
2014-06-09 1:00,25.89999962,28.60000038
2014-06-09 4:00,25.79999924,28.10000038
2014-06-09 7:00,26.29999924,28.29999924
2014-06-09 10:00,31.20000076,32.59999847
2014-06-09 13:00,33.20000076,33.5
2014-06-09 16:00,34,31.60000038
2014-06-09 19:00,31.5,26.29999924
2014-06-09 22:00,30,29.39999962
2014-06-10 1:00,28.10000038,28.5
2014-06-10 4:00,27.79999924,28.60000038
2014-06-10 7:00,26,29.20000076
2014-06-10 10:00,26.89999962,32.90000153
2014-06-10 13:00,28.29999924,32.90000153
2014-06-10 16:00,31.5,30.89999962
2014-06-10 19:00,29.20000076,30.29999924
2014-06-10 22:00,26.79999924,29.60000038
2014-06-11 1:00,26,29.29999924
2014-06-11 4:00,25.39999962,29
2014-06-11 7:00,25.79999924,28.39999962
2014-06-11 10:00,31,28.79999924
2014-06-11 13:00,33.59999847,26.5
2014-06-11 16:00,31.70000076,27.79999924
2014-06-11 19:00,29.5,27.89999962
2014-06-11 22:00,28.29999924,28
2014-06-12 1:00,26.89999962,28
2014-06-12 4:00,,
2014-06-12 7:00,25.39999962,25.89999962
2014-06-12 10:00,26,27.10000038
2014-06-12 13:00,26.79999924,26.20000076
2014-06-12 16:00,26.10000038,26.10000038
2014-06-12 19:00,25,26.39999962
2014-06-12 22:00,24.29999924,26.20000076
2014-06-13 1:00,24.29999924,26.5
2014-06-13 4:00,24.20000076,26.60000038
2014-06-13 7:00,24.5,25.10000038
2014-06-13 10:00,25.79999924,26.79999924
2014-06-13 13:00,26.89999962,28.29999924
2014-06-13 16:00,29.5,30.89999962
2014-06-13 19:00,27.5,29.20000076
2014-06-13 22:00,24.70000076,28.10000038
2014-06-14 1:00,23.70000076,27.29999924
2014-06-14 4:00,23.10000038,26.89999962
